employee_id,training_date,training_type,training_outcome,location,trainer,training_duration_days,training_cost,training_program_id,training_program_name
1786,2023-04-23,External,Completed,South Heather,Casey Armstrong,2,942.28,4,Communication Skills
1787,2022-08-31,Internal,Passed,South Michaelstad,Steven Villa,2,756.7,3,Project Management
1788,2022-12-23,Internal,Completed,Younghaven,Rhonda Ramirez,4,290.99,2,Leadership Development
1789,2023-01-08,External,Incomplete,Lake Markport,Lisa Harrison,2,700.97,2,Leadership Development
1790,2022-08-19,Internal,Incomplete,Sandersside,Kristin Watson,4,631.98,4,Communication Skills
1791,2022-11-26,Internal,Failed,Ronniefurt,Jonathan Perry,5,282.85,3,Project Management
1792,2022-11-29,Internal,Completed,New Kathryn,Barbara Parker,1,412.58,1,Technical Skills
1793,2023-02-28,External,Passed,Hufffort,Antonio Baker,1,943.91,4,Communication Skills
1794,2022-10-31,Internal,Completed,East Laura,Susan Murphy,3,208.13,2,Leadership Development
1795,2023-02-24,External,Passed,Anthonymouth,Jennifer Peterson,2,145.47,2,Leadership Development
1796,2022-10-27,External,Failed,Genetown,Lindsay Adams,1,727.51,5,Customer Service
1797,2022-12-24,External,Failed,North Johnview,Kathy Myers DDS,5,581.43,3,Project Management
1798,2022-12-11,Internal,Incomplete,South Shirley,Kayla Schwartz,1,725.94,4,Communication Skills
1799,2022-10-27,Internal,Passed,Port Gregory,Marc Price,1,338.36,1,Technical Skills
1800,2023-04-17,External,Failed,Masonborough,Adam Luna,1,732.84,1,Technical Skills
1801,2023-06-22,External,Incomplete,West Matthew,William Alvarez,1,753.69,1,Technical Skills
1802,2023-07-16,Internal,Failed,Port Katherine,Dr. Reginald Chavez,5,131.92,5,Customer Service
1803,2022-09-20,External,Passed,Lake Benjamin,Steven Scott PhD,4,550.55,2,Leadership Development
1804,2022-08-22,Internal,Failed,Lake Racheltown,Rebecca Olson,1,767.49,5,Customer Service
1805,2023-02-11,Internal,Incomplete,Burnsfort,Randall Guzman,5,222.88,4,Communication Skills
1806,2023-07-27,Internal,Passed,West Michaelhaven,Isaac Baker,3,176.2,4,Communication Skills
1807,2023-03-07,External,Incomplete,Port Gary,April Nelson,5,794.61,1,Technical Skills
1808,2022-10-12,External,Passed,Sparksshire,Michael Frazier,1,147.08,5,Customer Service
1809,2022-08-15,Internal,Incomplete,East Jenniferchester,James Kelley,5,488.94,4,Communication Skills
1810,2023-02-22,External,Failed,West Jimmy,Jessica Moses,1,603.57,3,Project Management
1811,2023-07-25,External,Incomplete,Jameschester,Douglas Brown,3,819.87,5,Customer Service
1812,2023-03-04,Internal,Incomplete,West Craig,Christopher Gibson,2,836.19,2,Leadership Development
1813,2022-11-05,External,Passed,Christophermouth,Rachel Barnes,5,879.94,3,Project Management
1814,2023-06-04,Internal,Failed,West Destiny,Brad Williams,3,532.3,5,Customer Service
1815,2022-10-03,External,Incomplete,New Kimberlyport,Christopher George,5,758.21,2,Leadership Development
1816,2023-06-05,Internal,Incomplete,Tylermouth,Melissa Chambers,2,253.51,4,Communication Skills
1817,2022-08-20,Internal,Completed,Cherylland,Krista Fields,3,375.86,2,Leadership Development
1818,2023-03-20,External,Incomplete,New Marie,Cody Murray,5,909.47,2,Leadership Development
1819,2022-10-19,Internal,Passed,South Amy,Eric Weiss,3,649.51,5,Customer Service
1820,2023-06-30,Internal,Failed,Richview,David Henson,1,742.26,5,Customer Service
1821,2022-10-12,Internal,Passed,Moranburgh,Virginia Small,4,713.84,4,Communication Skills
1822,2023-07-29,External,Incomplete,Wigginsland,Tony Long,1,999.06,3,Project Management
1823,2023-07-10,Internal,Completed,Michelleland,Shirley Ali,4,977.99,2,Leadership Development
1824,2022-09-16,External,Completed,Katherineside,Jessica Spencer,5,136.33,2,Leadership Development
1825,2022-08-05,External,Completed,North Robertside,Robert Weaver,4,946.67,1,Technical Skills
1826,2023-07-24,External,Passed,New Melissa,Lauren Malone,4,485.39,1,Technical Skills
1827,2023-04-28,External,Incomplete,Weavermouth,Jesse Flores,5,962.02,4,Communication Skills
1828,2023-05-29,External,Failed,Olsonborough,Stephanie Mullins,1,620.24,1,Technical Skills
1829,2023-04-21,External,Completed,East Jasmineview,Jennifer Miller,4,333.8,5,Customer Service
1830,2023-03-29,External,Passed,Knappfurt,Calvin Smith,3,764.21,2,Leadership Development
1831,2022-12-11,Internal,Failed,East Jenna,Randall Donaldson,3,756.42,3,Project Management
1832,2023-07-30,Internal,Failed,Brennanborough,Kevin Gibson,2,716.62,5,Customer Service
1833,2023-03-26,Internal,Failed,New Davidfort,Patrick Gomez,2,712.9,1,Technical Skills
1834,2023-03-11,Internal,Incomplete,Port Alicemouth,Gregory Kline,1,845.82,1,Technical Skills
1835,2023-03-01,Internal,Passed,New Aaron,Vanessa Villarreal,4,727.9,4,Communication Skills
1836,2023-07-21,Internal,Incomplete,North Brad,Rachel Daniels,1,760.41,3,Project Management
1837,2023-07-25,Internal,Incomplete,Lake Tashaside,Andrew Velazquez,5,567.74,3,Project Management
1838,2023-01-14,External,Incomplete,Collinsshire,Kimberly Richardson,5,582.7,4,Communication Skills
1839,2022-08-16,External,Incomplete,West Nicole,Jacqueline Kelly,2,645.16,2,Leadership Development
1840,2023-03-07,External,Passed,Port Dawnland,Steven Lewis,5,310.44,3,Project Management
1841,2022-08-13,External,Failed,Michellefurt,Cody Moses DDS,4,683.42,4,Communication Skills
1842,2023-07-19,Internal,Completed,Jacksontown,Jenna Parks,3,129.49,4,Communication Skills
1843,2022-11-11,External,Incomplete,Ashleyburgh,Shawn Harris,5,349.46,3,Project Management
1844,2022-08-19,Internal,Failed,Daniellemouth,John Santos,5,668.2,3,Project Management
1845,2022-12-31,External,Passed,Natashaburgh,Christopher Rowe,5,409.99,5,Customer Service
1846,2023-04-25,Internal,Passed,Torresstad,Abigail Underwood,4,964.4,4,Communication Skills
1847,2023-02-14,External,Completed,Lake Jonathanville,Marissa Parker,1,777.95,2,Leadership Development
1848,2023-02-15,Internal,Completed,Jonesshire,Philip Smith,5,816.07,4,Communication Skills
1849,2023-06-04,External,Passed,New Jefferyfort,Brian Lee,4,332.12,2,Leadership Development
1850,2023-05-02,Internal,Completed,Briannamouth,Gabrielle Matthews,1,950.45,4,Communication Skills
1851,2022-09-04,External,Passed,Michaelview,Cody Daugherty,4,997.13,4,Communication Skills
1852,2022-10-16,Internal,Completed,Douglaschester,Matthew Goodman,1,917.56,5,Customer Service
1853,2022-08-10,External,Failed,Wesleyton,Noah Herrera,4,220.2,3,Project Management
1854,2023-05-18,External,Failed,Mcmahonview,Pedro Rodriguez,1,837.64,1,Technical Skills
1855,2022-08-30,External,Incomplete,South Matthewburgh,Andrew Gross,2,648.72,1,Technical Skills
1856,2023-07-04,External,Failed,West Kimberly,Natalie Skinner,4,687.77,2,Leadership Development
1857,2023-06-14,External,Incomplete,Port Christopher,Miss Jamie Miller,5,278.62,3,Project Management
1858,2022-12-16,External,Failed,South Sonyahaven,Todd Clark,5,568.57,1,Technical Skills
1859,2022-10-07,Internal,Completed,Austinstad,Nancy Taylor,4,764.64,1,Technical Skills
1860,2022-08-20,External,Passed,East Davidbury,Paul Farrell,3,551.45,3,Project Management
1861,2023-06-18,Internal,Completed,Thompsonland,Bryan Reed,2,849.52,5,Customer Service
1862,2022-12-21,Internal,Incomplete,New Chelsea,Juan Meyer,1,180.61,4,Communication Skills
1863,2023-06-21,Internal,Passed,East Richard,Norman Chapman,3,559.52,4,Communication Skills
1864,2022-08-06,Internal,Completed,South Waltershire,Laurie Miller,4,850.57,3,Project Management
1865,2022-11-13,Internal,Completed,Helenville,Kimberly Reed,3,802.75,3,Project Management
1866,2023-04-22,External,Completed,Port Brandyview,Zachary Chandler,3,587.63,5,Customer Service
1867,2023-05-04,External,Passed,Jonesberg,John Reid,3,114.45,3,Project Management
1868,2023-03-27,Internal,Completed,West Dylan,Tracy Davis,4,599.79,2,Leadership Development
1869,2022-12-23,Internal,Failed,Carmenstad,Robert Lee,3,280.46,5,Customer Service
1870,2022-12-25,External,Incomplete,North Wendyfurt,Yvonne Anderson,3,969.98,4,Communication Skills
1871,2023-07-03,Internal,Failed,North Jamesborough,Ronald Chang,4,643.07,5,Customer Service
1872,2023-07-04,Internal,Incomplete,Walterborough,Andrew Griffin,4,299.55,2,Leadership Development
1873,2023-03-02,External,Incomplete,New Kevinfort,Jason Faulkner,3,373.67,1,Technical Skills
1874,2022-12-25,Internal,Passed,Wrightstad,Dustin Lewis,1,902.01,2,Leadership Development
1875,2023-03-19,Internal,Failed,Vasquezchester,Brianna Freeman,1,105.61,3,Project Management
1876,2023-03-14,Internal,Completed,North Rebeccamouth,Michael Romero,5,445.28,2,Leadership Development
1877,2023-05-01,External,Passed,Smithborough,Charles Parker,1,845.17,1,Technical Skills
1878,2023-05-25,External,Passed,Lake Cameronburgh,Thomas Erickson,5,932.44,1,Technical Skills
1879,2023-04-29,Internal,Passed,Port Emilyhaven,Kimberly Choi,2,227.51,2,Leadership Development
1880,2022-08-10,Internal,Incomplete,Smithfurt,Danielle Wells,5,785.05,5,Customer Service
1881,2023-06-30,External,Passed,South Rebeccahaven,Julian Ward,4,584.92,4,Communication Skills
1882,2023-04-11,Internal,Incomplete,West Charles,Ronald Long,5,206.16,2,Leadership Development
1883,2023-05-19,Internal,Failed,Leviville,Cynthia Stone,1,483.43,5,Customer Service
1884,2022-09-09,External,Incomplete,New Kimberlychester,Robin Oneill,2,889.87,3,Project Management
1885,2023-02-15,Internal,Incomplete,Thomasborough,Vanessa Riley,3,503.04,5,Customer Service
1886,2023-06-10,External,Completed,West Jack,Gregory Henderson,1,349.8,5,Customer Service
1887,2022-12-23,External,Passed,Jasminebury,Jessica Brown,4,547.76,5,Customer Service
1888,2022-12-23,External,Completed,East Kim,Victoria Padilla,2,961.68,1,Technical Skills
1889,2023-02-09,Internal,Incomplete,New Eric,Laura Patterson,1,993.76,2,Leadership Development
1890,2022-10-25,Internal,Failed,Lake Randyshire,Tiffany Gutierrez,2,998.32,4,Communication Skills
1891,2023-07-13,External,Incomplete,Rodriguezfort,Jonathon Obrien,1,961.55,2,Leadership Development
1892,2023-02-09,External,Incomplete,West Leslie,Meagan Glenn,3,192.73,1,Technical Skills
1893,2022-09-28,Internal,Completed,East Breannaborough,Andrew Rivera,1,604.53,2,Leadership Development
1894,2023-05-29,External,Failed,Port Matthew,Annette Pace,2,144.39,1,Technical Skills
1895,2022-09-12,External,Completed,Paulmouth,Richard Lopez,5,517.92,1,Technical Skills
1896,2023-02-22,External,Completed,Basston,Terry Mcdonald,4,537.71,5,Customer Service
1897,2023-03-16,External,Completed,Benjaminbury,Mrs. Amy Foster,2,491.71,4,Communication Skills
1898,2023-07-10,Internal,Completed,Kingview,Jessica Evans,3,673.38,3,Project Management
1899,2023-01-29,Internal,Incomplete,Port Jenniferside,Tyler Mcgee,2,724.87,2,Leadership Development
1900,2023-04-27,Internal,Passed,North Darryl,Joe Flores,4,140.83,4,Communication Skills
1901,2022-09-22,External,Passed,North Peterland,Paul Davis,1,113.47,3,Project Management
1902,2023-02-24,External,Incomplete,Jasonborough,Vincent Spencer,1,604.93,5,Customer Service
1903,2023-05-27,External,Completed,Wintersmouth,Jennifer Garcia,4,699.97,3,Project Management
1904,2022-10-20,Internal,Failed,East Autumn,Donald Franklin,1,576.1,2,Leadership Development
1905,2022-11-24,Internal,Passed,Buchananton,Matthew Brooks,2,958.46,2,Leadership Development
1906,2023-03-05,External,Passed,Pamelaborough,Anthony Turner,5,228.41,3,Project Management
1907,2022-11-10,Internal,Completed,Wilsonborough,Dr. Michael Day,2,203.44,1,Technical Skills
1908,2023-07-21,External,Incomplete,Cynthiaside,Jill Martin,2,359.08,3,Project Management
1909,2023-03-15,Internal,Passed,Leestad,Stephen Neal,3,653.23,1,Technical Skills
1910,2022-10-12,Internal,Passed,Evansshire,Shannon Spencer,5,614.4,5,Customer Service
1911,2022-11-12,External,Passed,Trevorchester,Mr. Paul Morales,5,333.08,4,Communication Skills
1912,2023-03-26,External,Completed,Yangland,Anthony Cannon,1,718.38,2,Leadership Development
1913,2023-02-02,External,Failed,Brianland,Nicholas Mathis,3,195.29,3,Project Management
1914,2023-01-11,External,Passed,Mckeemouth,Randy Perkins,2,113.43,2,Leadership Development
1915,2022-11-11,External,Incomplete,Wilsonbury,Robin Smith MD,4,651.23,5,Customer Service
1916,2022-09-28,Internal,Incomplete,Allisonton,Hannah Cortez,1,331.66,1,Technical Skills
1917,2023-01-24,Internal,Incomplete,Jonesside,Spencer Ford,3,419.83,5,Customer Service
1918,2023-08-03,Internal,Incomplete,South Thomas,Gary Rocha,2,226.7,4,Communication Skills
1919,2023-06-18,External,Failed,Wellsland,Carrie Walton,1,583.76,2,Leadership Development
1920,2023-04-04,Internal,Failed,West Chadview,Lindsey Johnson,3,646.65,5,Customer Service
1921,2023-05-28,External,Incomplete,West Dawn,Steven Golden,2,813.17,1,Technical Skills
1922,2022-11-14,External,Passed,Maxwellfurt,Maria Le,3,636.38,1,Technical Skills
1923,2022-11-17,External,Failed,Dianeview,Lauren Dixon,3,868.74,3,Project Management
1924,2023-07-14,External,Failed,Port Hannahshire,Lisa Johnston,4,250.41,5,Customer Service
1925,2023-05-12,Internal,Completed,Karenshire,Jennifer Roberts,3,882.06,4,Communication Skills
1926,2023-06-30,Internal,Passed,New David,Mr. Donald Shepard,1,350.88,2,Leadership Development
1927,2023-02-23,External,Completed,Michaelmouth,Christopher Avila,5,571.81,2,Leadership Development
1928,2023-02-23,Internal,Failed,Toddbury,Jessica Jones,3,900.89,4,Communication Skills
1929,2023-08-04,Internal,Failed,Burchfurt,Hannah Mays,3,312.56,5,Customer Service
1930,2023-06-30,External,Incomplete,Ashleyfurt,Stephen Graham,5,533.56,3,Project Management
1931,2023-05-14,Internal,Failed,Wolfeton,Jonathan Hunt,5,381.36,2,Leadership Development
1932,2023-03-19,Internal,Failed,Georgemouth,Brian Terry,2,754.08,5,Customer Service
1933,2022-10-17,Internal,Incomplete,Walkershire,Kim Lee,5,837.19,5,Customer Service
1934,2023-05-08,External,Incomplete,Suzannemouth,Elizabeth Sanchez,2,993.7,2,Leadership Development
1935,2022-09-16,Internal,Completed,Rodriguezfurt,Anna Stafford,2,505.4,5,Customer Service
1936,2022-08-21,External,Failed,Hooverberg,Amanda Randolph,5,567.55,2,Leadership Development
1937,2023-05-08,External,Completed,Chapmanstad,Sarah Boone,4,774.74,2,Leadership Development
1938,2022-08-24,External,Passed,Annaton,Jordan Stanley,5,316.61,4,Communication Skills
1939,2022-10-27,External,Completed,East Joseph,Kristi Lee,3,531.73,4,Communication Skills
1940,2023-01-16,External,Failed,Denisehaven,Alyssa White,2,342.26,4,Communication Skills
1941,2023-02-04,External,Failed,Perryborough,Frank Rhodes,3,158.79,2,Leadership Development
1942,2023-04-15,Internal,Completed,West Stephanieton,Miranda Wilson,3,250.51,5,Customer Service
1943,2023-05-13,Internal,Passed,Bassborough,Eddie Foster,3,453.4,1,Technical Skills
1944,2022-10-26,External,Completed,New Maryfort,Michelle Rosales,5,742.31,1,Technical Skills
1945,2023-01-12,External,Passed,Rachelbury,Rachel Juarez,5,341.94,5,Customer Service
1946,2022-08-30,Internal,Completed,Delgadomouth,Benjamin Mcdonald,1,967.18,5,Customer Service
1947,2022-11-14,External,Failed,Brewerchester,Derek Smith,3,147.4,4,Communication Skills
1948,2023-05-23,External,Failed,Port Patrickport,Randy Howell,4,884.26,3,Project Management
1949,2023-04-28,Internal,Incomplete,Jodyville,Samantha Thompson,5,592.96,5,Customer Service
1950,2023-02-21,External,Passed,Michaelchester,Nicholas Daugherty,2,801.28,3,Project Management
1951,2023-04-29,Internal,Incomplete,Veronicatown,Tracy Melton,2,717.95,2,Leadership Development
1952,2023-03-05,Internal,Passed,East Jeff,Sydney Bryant,1,846.22,2,Leadership Development
1953,2022-08-13,External,Passed,West Kelli,Laura Smith,4,275.62,2,Leadership Development
1954,2022-08-14,External,Passed,Lake Cindy,Ronald Marsh,5,837.05,5,Customer Service
1955,2023-07-22,Internal,Incomplete,Port Catherineside,Stephen Henry,3,202.35,2,Leadership Development
1956,2023-06-05,External,Passed,Lake Justin,Phillip Yates,4,590.97,4,Communication Skills
1957,2023-04-14,External,Failed,North Meganstad,Bruce Ramirez,5,744.55,5,Customer Service
1958,2023-05-23,Internal,Incomplete,North Carolynside,Ethan Williams,2,141.91,4,Communication Skills
1959,2022-09-13,External,Completed,Lake Travisfort,Jessica Johnston,2,883.34,3,Project Management
1960,2023-04-28,Internal,Passed,Port Jamiemouth,Victoria Richardson,4,176.82,2,Leadership Development
1961,2023-04-25,External,Failed,Juliehaven,Ashley Meyer,1,767.22,5,Customer Service
1962,2022-10-02,External,Completed,Stephanietown,Jeremy Little,5,555.6,2,Leadership Development
1963,2023-06-13,Internal,Incomplete,Danielhaven,Sarah Stone,2,316.03,1,Technical Skills
1964,2023-05-22,Internal,Failed,East Tina,David Hart,1,540.96,5,Customer Service
1965,2022-10-16,External,Failed,Sandramouth,Julie Kennedy,3,444.23,2,Leadership Development
1966,2023-05-19,Internal,Failed,Dennisberg,Mark Baker,5,497.54,4,Communication Skills
1967,2023-07-23,Internal,Incomplete,West Austin,Alexander Myers,4,300.95,5,Customer Service
1968,2022-11-25,Internal,Incomplete,East Charleneview,Kimberly Becker,2,283.06,5,Customer Service
1969,2022-08-29,Internal,Incomplete,North Ericside,Eric Allen,4,967.94,4,Communication Skills
1970,2023-03-27,External,Failed,Douglasland,Richard Thomas,1,398.23,2,Leadership Development
1971,2022-12-20,External,Incomplete,West Sandratown,Nathaniel Rasmussen,1,331.8,2,Leadership Development
1972,2023-04-26,External,Incomplete,Powellside,Matthew Watson,4,349.48,2,Leadership Development
1973,2023-04-01,External,Failed,Geraldchester,Roy Juarez,1,596.48,4,Communication Skills
1974,2022-10-08,Internal,Incomplete,Port Billy,Jean Lee,2,677.45,3,Project Management
1975,2023-03-12,Internal,Failed,Granttown,Mark Lam,5,664.61,5,Customer Service
1976,2022-11-16,External,Completed,West Paul,Pamela Sanchez,5,405.13,4,Communication Skills
1977,2023-05-26,Internal,Incomplete,Port Austin,Heather Tucker,5,781.27,2,Leadership Development
